Run#,Cromwell Result,Status,Name,Tag,User,Site,Submitted,Updated
"140001","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:41","10/22 10:43"
"140000","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:41","10/22 10:43"
"139999","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:41","10/22 10:43"
"139998","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:41","10/22 10:43"
"139997","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139996","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139995","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139994","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139993","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139992","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139991","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139990","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139989","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139988","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139987","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:40","10/22 10:43"
"139986","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139985","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139984","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139983","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139982","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139981","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139980","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139979","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139978","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139977","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139976","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:39","10/22 10:43"
"139975","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139974","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139973","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139972","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139971","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139970","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139969","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139968","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139967","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139966","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139965","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:38","10/22 10:42"
"139964","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139963","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139962","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139961","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139960","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139959","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139958","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139957","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139956","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/22 10:42"
"139955","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/18 04:49"
"139954","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/17 15:01"
"139953","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:37","10/17 17:33"
"139952","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/18 06:02"
"139951","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/18 05:14"
"139950","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/17 17:29"
"139949","cancelled","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/20 08:48"
"139948","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/18 05:58"
"139947","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/17 10:49"
"139946","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/18 06:41"
"139945","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/18 06:59"
"139944","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/18 06:51"
"139943","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:36","10/22 10:42"
"139942","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:42"
"139941","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139940","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139939","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139938","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139937","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139936","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139935","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139934","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139933","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:35","10/22 10:41"
"139932","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139931","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139930","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139929","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139928","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139927","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139926","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139925","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139924","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139923","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139922","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:34","10/22 10:41"
"139921","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139920","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139919","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139918","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139917","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139916","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139915","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139914","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139913","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139912","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139911","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:33","10/22 10:41"
"139910","cancelled","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:41"
"139909","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:41"
"139908","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139907","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139906","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139905","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139904","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139903","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139902","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139901","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139900","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:32","10/22 10:40"
"139899","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139898","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139897","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139896","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139895","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139894","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139893","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139892","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139891","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139890","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139889","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:31","10/22 10:40"
"139888","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139887","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139886","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139885","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139884","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139883","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139882","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139881","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139880","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139879","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139878","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:30","10/22 10:40"
"139877","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:40"
"139876","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:40"
"139875","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139874","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139873","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139872","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139871","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139870","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139869","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139868","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139867","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139866","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:29","10/22 10:39"
"139865","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139864","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139863","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139862","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139861","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139860","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139859","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139858","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139857","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139856","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139855","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139854","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:28","10/22 10:39"
"139853","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139852","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139851","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139850","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139849","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139848","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139847","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139846","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139845","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139844","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:39"
"139843","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:38"
"139842","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:27","10/22 10:38"
"139841","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139840","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139839","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139838","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139837","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139836","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139835","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139834","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139833","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139832","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139831","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139830","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:26","10/22 10:38"
"139829","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139828","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139827","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139826","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139825","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139824","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139823","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139822","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139821","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139820","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:25","10/22 10:38"
"139819","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139818","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139817","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139816","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139815","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139814","failed","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139813","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139812","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 20:24","10/22 10:38"
"139811","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 20:09","10/18 05:52"
"139807","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:59","10/17 13:34"
"139806","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:58","10/17 06:34"
"139805","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:57","10/17 07:44"
"139804","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:39","10/17 15:45"
"139803","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:38","10/17 13:19"
"139802","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:38","10/17 12:12"
"139801","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 19:24","10/17 11:14"
"139795","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:55","10/18 06:22"
"139794","succeeded","done","reseq_pipeline","reseq_Csativa_Magic_P1","alipzen","dori","10/16 17:54","10/20 12:58"
"139793","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:54","10/17 04:04"
"139792","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:22","10/17 01:00"
"139791","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:10","10/17 06:54"
"139790","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:10","10/17 00:39"
"139789","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:08","10/17 03:15"
"139788","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:08","10/17 07:09"
"139787","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:06","10/17 02:13"
"139785","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 17:03","10/17 06:28"
"139782","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 16:30","10/17 05:59"
"139781","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 16:28","10/17 02:31"
"139780","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 16:28","10/17 04:22"
"139779","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 16:27","10/17 04:44"
"139778","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 16:12","10/17 05:10"
"139777","succeeded","done","jgi_dap_leo","DAP-96P1004-Neocallimastix_californiae_G1","leo","dori","10/16 16:06","10/16 16:40"
"139776","succeeded","done","jgi_dap_leo","DAP-96P1004-Caecomyces_churrovis_A_v1.0","leo","dori","10/16 16:06","10/16 16:46"
"139772","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:53","10/17 02:56"
"139771","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:46","10/17 05:30"
"139770","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:46","10/16 19:05"
"139769","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:46","10/16 19:36"
"139768","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:46","10/16 19:14"
"139767","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:45","10/16 19:26"
"139766","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:44","10/16 19:18"
"139765","failed","done","metagenome_assembly_and_alignment","metag","bfoster","dori","10/16 15:40","10/16 16:01"
"139764","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:38","10/16 21:04"
"139763","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:38","10/16 20:57"
"139762","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:38","10/17 03:42"
"139761","succeeded","done","metagenome_assembly_and_alignment","metag","bfoster","dori","10/16 15:20","10/17 13:06"
"139760","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:13","10/17 01:14"
"139759","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:12","10/17 00:51"
"139758","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 15:11","10/16 19:01"
"139755","succeeded","done","rna_count_wrapper","rna_count","dapeters","dori","10/16 14:55","10/16 15:41"
"139754","failed","done","bbmap_shard_wf","","ramanik","jgi","10/16 14:54","10/16 15:28"
"139753","failed","done","bbtools","","dcassol","jgi","10/16 14:54","10/16 15:20"
"139752","n/a","done","","","ramanik","jgi","10/16 14:51","10/16 14:52"
"139751","failed","done","bbmap_shard_wf","","ramanik","jgi","10/16 14:47","10/16 15:29"
"139750","failed","done","bbtools","","dcassol","jgi","10/16 14:47","10/16 15:28"
"139749","succeeded","done","bbtools","","dcassol","perlmutter","10/16 14:46","10/16 19:01"
"139748","failed","done","bbtools","","dcassol","jgi","10/16 14:46","10/16 15:29"
"139747","succeeded","done","bbtools","","dcassol","tahoma","10/16 14:46","10/16 14:51"
"139746","succeeded","done","bbtools","","dcassol","dori","10/16 14:46","10/16 15:08"
"139745","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 14:40","10/16 18:45"
"139744","succeeded","done","rna_count_wrapper","rna_count","dapeters","dori","10/16 14:29","10/16 14:58"
"139743","succeeded","done","rna_count_wrapper","rna_count","dapeters","dori","10/16 14:29","10/16 14:56"
"139742","succeeded","done","readcount","","kli","nmdc","10/16 14:03","10/16 15:36"
"139738","failed","done","metagenome_assembly_and_alignment","metag","svc-ga","dori","10/16 13:36","10/18 07:01"
"139737","failed","done","readcount","","kli","nmdc","10/16 13:33","10/16 14:01"
"139736","failed","done","metagenome_assembly_and_alignment","metag","bfoster","dori","10/16 13:18","10/18 07:07"
"139735","cancelled","done","metagenome_assembly_and_alignment","metag","bfoster","dori","10/16 13:14","10/16 13:17"
"139733","succeeded","done","fungal_std","","assteindorff","dori","10/16 13:05","10/16 14:33"
"139727","failed","done","repeatDeNovo","Pj_RM","szaman","dori","10/16 11:39","10/18 05:44"
"139726","succeeded","done","metagenome_assembly_and_alignment","metag","svc-ga","dori","10/16 11:17","10/16 14:02"
"139725","failed","done","metatranscriptome_assy","","vli","nmdc","10/16 11:16","10/16 14:06"
"139723","succeeded","done","rna_assembly","rna-assembly_20251016_1392919_Nitzschia_laevis","alipzen","dori","10/16 11:02","10/16 14:48"
"139722","succeeded","done","rqcfilter","","aclum","nmdc","10/16 10:36","10/16 14:31"
"139721","succeeded","done","metagenome_assembly_and_alignment","metag","bfoster","dori","10/16 10:33","10/16 12:25"
"139720","failed","done","rna_count_wrapper","rna_count","dapeters","dori","10/16 10:21","10/16 12:25"
"139719","failed","done","rna_count_wrapper","rna_count","dapeters","dori","10/16 10:14","10/16 12:25"
"139715","succeeded","done","bbtools","","boverhof","perlmutter","10/16 09:47","10/16 19:00"
"139714","failed","done","repeatDeNovo","Pj_RM","szaman","dori","10/16 09:36","10/18 05:56"
"139713","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:13","10/16 16:55"
"139712","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:11","10/17 09:36"
"139711","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:08","10/16 16:06"
"139710","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:05","10/16 15:32"
"139708","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:05","10/16 15:40"
"139707","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:04","10/16 15:12"
"139706","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:02","10/16 15:52"
"139705","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:01","10/16 14:54"
